timestamp,P_it,post_gap_flag,GPU_Temp_Avg,GPU_Clock_Avg,Load Average ,cpus_util_cfg,cpus_util_elig,gpus_util_cfg,gpus_util_elig,memory_util_cfg,memory_util_elig,total_nodes_util_cfg,total_nodes_util_elig,hour_sin,hour_cos
2022-06-11 13:05:00+00:00,885.5,0,47.2959531897136,1200.759397764342,509.18,0.646784420289855,0.646784420289855,0.8147471477027444,0.8147471477027444,0.7506793128950817,0.7506793128950817,0.5048103607770583,0.5048103607770583,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:10:00+00:00,885.3,0,47.557413726059536,1198.3350577385331,802.24,0.6464751002158496,0.6464751002158496,0.8136833179155103,0.8136833179155103,0.7510216839635369,0.7510216839635369,0.5038852913968548,0.5038852913968548,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:15:00+00:00,885.34,0,47.418762349559906,1192.598275296748,747.97003,0.6459219858156028,0.6459219858156028,0.8101372186247302,0.8101372186247302,0.7533315595609775,0.7533315595609775,0.5032377428307123,0.5032377428307123,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:20:00+00:00,875.88,0,47.068058253973135,1183.3935090391117,554.16,0.6471978106691335,0.6471978106691335,0.8094357076780759,0.8094357076780759,0.7532963486258865,0.7532963486258865,0.5049028677150786,0.5049028677150786,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:25:00+00:00,874.98,0,47.02365639349044,1183.343939493112,765.92,0.6524196345975948,0.6524196345975948,0.808140610545791,0.808140610545791,0.7541221888972401,0.7541221888972401,0.5114708603145236,0.5114708603145236,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:30:00+00:00,878.62,0,46.97863079319136,1182.558751713852,524.92,0.6532078707986433,0.6532078707986433,0.8032839962997225,0.8032839962997225,0.7599276000713074,0.7599276000713074,0.5124884366327475,0.5124884366327475,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:35:00+00:00,864.75995,0,46.910607807529146,1177.897897170274,424.63,0.6480573543015726,0.6480573543015726,0.7984196731421523,0.7984196731421523,0.7553194560881129,0.7553194560881129,0.5074313906876349,0.5074313906876349,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:40:00+00:00,880.45996,0,46.97482926700371,1179.2409413131495,736.87,0.6452445652173913,0.6452445652173913,0.799845821769966,0.799845821769966,0.7530918336127814,0.7530918336127814,0.5047178538390379,0.5047178538390379,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:45:00+00:00,869.6,0,46.91474595444259,1183.6112711776916,777.52,0.6436468933086648,0.6436468933086648,0.8016188714153561,0.8016188714153561,0.7525836212129972,0.7525836212129972,0.5039777983348751,0.5039777983348751,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:50:00+00:00,872.7,0,46.86121340839843,1172.8760513661643,610.25,0.6334836571076164,0.6334836571076164,0.7955288313290164,0.7955288313290164,0.7501528448292476,0.7501528448292476,0.49296947271045327,0.49296947271045327,-0.2588190451025208,-0.9659258262890683
2022-06-11 13:55:00+00:00,872.07996,0,46.79655260303699,1181.9012501438328,528.56,0.6360083256244219,0.6360083256244219,0.8004162812210915,0.8004162812210915,0.7509682260349213,0.7509682260349213,0.4958988590810977,0.4958988590810977,-0.2588190451025208,-0.9659258262890683
2022-06-11 14:00:00+00:00,870.57996,0,46.9168125322519,1186.4510387104403,673.59,0.6367493447425223,0.6367493447425223,0.8039161270428615,0.8039161270428615,0.7484289274495066,0.7484289274495066,0.49750231267345046,0.49750231267345046,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:05:00+00:00,863.8,0,46.903145236880064,1184.0288001955712,404.0,0.6276807739747148,0.6276807739747148,0.7991057662658033,0.7991057662658033,0.7491826518173759,0.7491826518173759,0.4889300030835646,0.4889300030835646,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:10:00+00:00,859.9,0,46.734768314613035,1169.9305617315338,377.98,0.6198369565217392,0.6198369565217392,0.796477027443725,0.796477027443725,0.7433923708275517,0.7433923708275517,0.4811285846438483,0.4811285846438483,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:15:00+00:00,866.1,0,46.68072276343982,1164.8571211558965,542.8,0.6057142306506321,0.6057142306506321,0.7877197039777983,0.7877197039777983,0.7278453002139222,0.7278453002139222,0.46780758556891766,0.46780758556891766,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:20:00+00:00,851.74005,0,46.61242502191311,1160.654056616734,308.75,0.5926360622880049,0.5926360622880049,0.7813290163428924,0.7813290163428924,0.7183609155777829,0.7183609155777829,0.45534998458217696,0.45534998458217696,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:25:00+00:00,855.02,0,46.59209949143464,1150.2755702121622,390.97,0.578088382670367,0.578088382670367,0.7721554116558742,0.7721554116558742,0.7108560782358156,0.7108560782358156,0.4405488744989208,0.4405488744989208,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:30:00+00:00,853.24005,0,46.3589068825911,1137.575764656136,250.49,0.5713739207523898,0.5713739207523898,0.7707215541165587,0.7707215541165587,0.7005056913448195,0.7005056913448195,0.43536848596978106,0.43536848596978106,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:35:00+00:00,855.1,0,46.51581140604107,1168.905745511829,248.64,0.6022856922602529,0.6022856922602529,0.8048489053345668,0.8048489053345668,0.7268474563001079,0.7268474563001079,0.463768115942029,0.463768115942029,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:40:00+00:00,867.04004,0,46.738081291095526,1186.5993613183061,184.76,0.6254952975639839,0.6254952975639839,0.8314292321924145,0.8314292321924145,0.7433507831772279,0.7433507831772279,0.4837496145544249,0.4837496145544249,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:45:00+00:00,871.36,0,46.92175459095465,1192.022698930418,255.12,0.632786000616713,0.632786000616713,0.8363937711995066,0.8363937711995066,0.7446272921966544,0.7446272921966544,0.4939870490286771,0.4939870490286771,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:50:00+00:00,869.8,0,46.956001806448995,1196.0669255214739,145.26001,0.6358926919518965,0.6358926919518965,0.8379432624113475,0.8379432624113475,0.7408865404814216,0.7408865404814216,0.49879740980573545,0.49879740980573545,-0.4999999999999998,-0.8660254037844388
2022-06-11 14:55:00+00:00,882.77997,0,47.458188102713706,1212.0139057879387,142.2,0.6448995914276904,0.6448995914276904,0.8470474868948504,0.8470474868948504,0.7452576065275208,0.7452576065275208,0.5087881591119333,0.5087881591119333,-0.4999999999999998,-0.8660254037844388
2022-06-11 15:00:00+00:00,872.92004,0,47.33181471266731,1199.5365347595343,146.2,0.640661617329633,0.640661617329633,0.8392537773666359,0.8392537773666359,0.7413226167418286,0.7413226167418286,0.5016342892383595,0.5016342892383595,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:05:00+00:00,879.14,0,47.064485212571014,1192.2787119402738,327.54,0.6421272741288929,0.6421272741288929,0.8352991057662659,0.8352991057662659,0.7443973064581406,0.7443973064581406,0.4997841504779525,0.4997841504779525,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:10:00+00:00,876.25995,0,47.00270225196441,1191.2070752413451,202.42,0.6414257631822388,0.6414257631822388,0.8351834720937404,0.8351834720937404,0.7416605224232964,0.7416605224232964,0.4997841504779525,0.4997841504779525,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:15:00+00:00,868.5,0,46.94887543093189,1187.4088275737652,392.27002,0.6377987203206907,0.6377987203206907,0.8323543015726179,0.8323543015726179,0.7372827592603299,0.7372827592603299,0.4964847363552266,0.4964847363552266,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:20:00+00:00,867.07996,0,46.81317246719234,1187.826622918211,284.92,0.6441354455750848,0.6441354455750848,0.8302420598211532,0.8302420598211532,0.7425841487916282,0.7425841487916282,0.5041936478569226,0.5041936478569226,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:25:00+00:00,870.75995,0,46.867069555565955,1184.9430266934496,196.93001,0.6530006938020352,0.6530006938020352,0.826495528831329,0.826495528831329,0.753250533601218,0.753250533601218,0.5120567375886524,0.5120567375886524,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:30:00+00:00,867.5,0,46.89703179974505,1186.7131137986678,174.35,0.6557441026827012,0.6557441026827012,0.8281375269811904,0.8281375269811904,0.7558034215521893,0.7558034215521893,0.5140302189330866,0.5140302189330866,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:35:00+00:00,880.92004,0,47.23421886796329,1195.2581583770675,448.04,0.6595908495220475,0.6595908495220475,0.831390687634906,0.831390687634906,0.7574725743428153,0.7574725743428153,0.5185322232500771,0.5185322232500771,-0.7071067811865471,-0.7071067811865479
2022-06-11 15:40:00+00:00,874.04004,0,47.082105734604156,1163.9760933206305,296.59,0.6446615787850756,0.6446615787850756,0.8138220783225408,0.8138220783225408,0.7400815325797871,0.7400815325797871,0.5063213074313907,0.5063213074313907,-0.7071067811865471,-0.7071067811865479
